date,state,cured,deaths,confirmed
2020-04-08,Gujarat,0,0,0
2020-04-09,Gujarat,0,3,14
2020-04-10,Gujarat,1,1,62
2020-04-11,Gujarat,5,2,67
2020-04-12,Gujarat,13,3,124
2020-04-13,Gujarat,3,4,107
2020-04-14,Gujarat,8,0,78
2020-04-15,Gujarat,4,4,78
2020-04-16,Gujarat,5,6,176
2020-04-17,Gujarat,10,2,150
2020-04-18,Gujarat,14,10,251
2020-04-19,Gujarat,6,10,332
2020-04-20,Gujarat,12,9,247
2020-04-21,Gujarat,25,10,215
2020-04-22,Gujarat,13,18,206
2020-04-23,Gujarat,35,8,135
2020-04-24,Gujarat,79,9,217
2020-04-25,Gujarat,7,15,191
2020-04-26,Gujarat,17,6,256
2020-04-27,Gujarat,31,18,230
2020-04-28,Gujarat,81,11,247
2020-04-29,Gujarat,40,19,226
2020-04-30,Gujarat,93,16,308
2020-05-01,Gujarat,86,17,313
2020-05-02,Gujarat,122,22,326
2020-05-03,Gujarat,161,26,334
2020-05-04,Gujarat,146,28,373
2020-05-05,Gujarat,153,29,376
2020-05-06,Gujarat,186,49,441
2020-05-07,Gujarat,119,28,380
2020-05-08,Gujarat,209,29,387
2020-05-09,Gujarat,163,24,390
2020-05-10,Gujarat,219,23,394
2020-05-11,Gujarat,454,21,398
2020-05-12,Gujarat,235,20,347
2020-05-13,Gujarat,466,24,362
2020-05-14,Gujarat,316,29,364
2020-05-15,Gujarat,191,20,324
2020-05-16,Gujarat,282,20,340
2020-05-17,Gujarat,273,19,1057
2020-05-18,Gujarat,191,34,391
2020-05-19,Gujarat,305,35,366
2020-03-21,Himachal Pradesh,0,0,2
2020-03-22,Himachal Pradesh,0,0,0
2020-03-23,Himachal Pradesh,0,0,0
2020-03-24,Himachal Pradesh,0,1,1
2020-03-25,Himachal Pradesh,0,0,0
2020-03-26,Himachal Pradesh,0,0,0
2020-03-27,Himachal Pradesh,0,0,0
2020-03-28,Himachal Pradesh,0,0,0
2020-03-29,Himachal Pradesh,0,0,0
2020-03-30,Himachal Pradesh,0,0,0
2020-03-31,Himachal Pradesh,0,0,0
2020-04-01,Himachal Pradesh,0,0,0
2020-04-02,Himachal Pradesh,1,0,0
2020-04-03,Himachal Pradesh,0,0,3
2020-04-04,Himachal Pradesh,0,0,0
2020-04-05,Himachal Pradesh,0,0,0
2020-04-06,Himachal Pradesh,1,0,7
2020-04-07,Himachal Pradesh,0,0,0
2020-04-08,Himachal Pradesh,0,0,5
2020-04-09,Himachal Pradesh,0,0,0
2020-04-10,Himachal Pradesh,4,0,10
2020-04-11,Himachal Pradesh,0,0,0
2020-04-12,Himachal Pradesh,0,0,4
2020-04-13,Himachal Pradesh,7,0,0
2020-04-14,Himachal Pradesh,0,0,0
2020-04-15,Himachal Pradesh,0,0,1
2020-04-16,Himachal Pradesh,3,0,2
2020-04-17,Himachal Pradesh,0,0,0
2020-04-18,Himachal Pradesh,0,0,3
2020-04-19,Himachal Pradesh,0,0,1
2020-04-20,Himachal Pradesh,0,0,0
2020-04-21,Himachal Pradesh,0,0,0
2020-04-22,Himachal Pradesh,0,0,0
2020-04-23,Himachal Pradesh,2,0,1
2020-04-24,Himachal Pradesh,0,0,0
2020-04-25,Himachal Pradesh,0,0,0
2020-04-26,Himachal Pradesh,4,0,0
2020-04-27,Himachal Pradesh,0,0,0
2020-04-28,Himachal Pradesh,0,0,0
2020-04-29,Himachal Pradesh,3,0,0
2020-04-30,Himachal Pradesh,0,0,0
2020-05-01,Himachal Pradesh,3,0,0
2020-05-02,Himachal Pradesh,2,0,0
2020-05-03,Himachal Pradesh,3,0,0
2020-05-04,Himachal Pradesh,1,0,0
2020-05-05,Himachal Pradesh,4,0,1
2020-05-06,Himachal Pradesh,0,1,1
2020-05-07,Himachal Pradesh,0,0,3
2020-05-08,Himachal Pradesh,0,0,1
2020-05-09,Himachal Pradesh,0,0,4
2020-05-10,Himachal Pradesh,0,0,0
2020-05-11,Himachal Pradesh,1,0,5
2020-05-12,Himachal Pradesh,0,0,4
2020-05-13,Himachal Pradesh,0,0,6
2020-05-14,Himachal Pradesh,0,0,1
2020-05-15,Himachal Pradesh,0,0,8
2020-05-16,Himachal Pradesh,0,1,2
2020-05-17,Himachal Pradesh,4,0,2
2020-05-18,Himachal Pradesh,1,0,2
2020-05-19,Himachal Pradesh,0,0,10
2020-03-21,Madhya Pradesh,0,0,4
2020-03-22,Madhya Pradesh,0,0,0
2020-03-23,Madhya Pradesh,0,0,2
2020-03-24,Madhya Pradesh,0,0,1
2020-03-25,Madhya Pradesh,0,0,7
2020-03-26,Madhya Pradesh,0,1,6
2020-03-27,Madhya Pradesh,0,0,0
2020-03-28,Madhya Pradesh,0,1,10
2020-03-29,Madhya Pradesh,0,0,0
2020-03-30,Madhya Pradesh,0,1,17
2020-03-31,Madhya Pradesh,0,0,0
2020-04-01,Madhya Pradesh,0,0,19
2020-04-02,Madhya Pradesh,0,3,33
2020-04-03,Madhya Pradesh,0,0,5
2020-04-04,Madhya Pradesh,0,0,0
2020-04-05,Madhya Pradesh,0,3,61
2020-04-06,Madhya Pradesh,0,0,0
2020-04-07,Madhya Pradesh,0,4,64
2020-04-08,Madhya Pradesh,0,0,0
2020-04-09,Madhya Pradesh,0,3,30
2020-04-10,Madhya Pradesh,0,0,0
2020-04-11,Madhya Pradesh,0,17,184
2020-04-12,Madhya Pradesh,0,3,121
2020-04-13,Madhya Pradesh,44,7,40
2020-04-14,Madhya Pradesh,7,7,126
2020-04-15,Madhya Pradesh,13,3,257
2020-04-16,Madhya Pradesh,0,0,133
2020-04-17,Madhya Pradesh,1,4,188
2020-04-18,Madhya Pradesh,4,12,47
2020-04-19,Madhya Pradesh,58,1,52
2020-04-20,Madhya Pradesh,0,4,78
2020-04-21,Madhya Pradesh,0,2,55
2020-04-22,Madhya Pradesh,21,4,52
2020-04-23,Madhya Pradesh,0,1,103
2020-04-24,Madhya Pradesh,55,2,157
2020-04-25,Madhya Pradesh,7,9,100
2020-04-26,Madhya Pradesh,0,7,144
2020-04-27,Madhya Pradesh,92,7,72
2020-04-28,Madhya Pradesh,59,7,200
2020-04-29,Madhya Pradesh,16,6,193
2020-04-30,Madhya Pradesh,84,11,99
2020-05-01,Madhya Pradesh,21,7,59
2020-05-02,Madhya Pradesh,42,8,0
2020-05-03,Madhya Pradesh,274,11,127
2020-05-04,Madhya Pradesh,0,9,96
2020-05-05,Madhya Pradesh,202,11,107
2020-05-06,Madhya Pradesh,0,0,0
2020-05-07,Madhya Pradesh,99,9,89
2020-05-08,Madhya Pradesh,132,8,114
2020-05-09,Madhya Pradesh,118,7,89
2020-05-10,Madhya Pradesh,327,15,273
2020-05-11,Madhya Pradesh,0,0,0
2020-05-12,Madhya Pradesh,71,6,171
2020-05-13,Madhya Pradesh,113,4,201
2020-05-14,Madhya Pradesh,144,7,187
2020-05-15,Madhya Pradesh,167,5,253
2020-05-16,Madhya Pradesh,112,2,169
2020-05-17,Madhya Pradesh,32,4,194
2020-05-18,Madhya Pradesh,88,5,188
2020-05-19,Madhya Pradesh,32,4,259
2020-03-22,Bihar,0,1,2
2020-03-23,Bihar,0,0,0
2020-03-24,Bihar,0,0,1
2020-03-25,Bihar,0,0,1
2020-03-26,Bihar,0,0,2
2020-03-27,Bihar,0,0,0
2020-03-28,Bihar,0,0,3
2020-03-29,Bihar,0,0,2
2020-03-30,Bihar,0,0,4
2020-03-31,Bihar,0,0,0
2020-04-01,Bihar,0,0,8
2020-04-02,Bihar,0,0,1
2020-04-03,Bihar,0,0,5
2020-04-04,Bihar,0,0,1
2020-04-05,Bihar,0,0,0
2020-04-06,Bihar,0,0,2
2020-04-07,Bihar,0,0,0
2020-04-08,Bihar,0,0,6
2020-04-09,Bihar,0,0,1
2020-04-10,Bihar,0,0,21
2020-04-11,Bihar,0,0,0
2020-04-12,Bihar,19,0,4
2020-04-13,Bihar,7,0,0
2020-04-14,Bihar,0,0,2
2020-04-15,Bihar,3,0,4
2020-04-16,Bihar,0,0,4
2020-04-17,Bihar,8,0,9
2020-04-18,Bihar,0,1,2
2020-04-19,Bihar,0,0,1
2020-04-20,Bihar,5,0,10
2020-04-21,Bihar,0,0,18
2020-04-22,Bihar,4,0,12
2020-04-23,Bihar,0,0,22
2020-04-24,Bihar,0,0,28
2020-04-25,Bihar,0,0,52
2020-04-26,Bihar,0,0,23
2020-04-27,Bihar,10,0,26
2020-04-28,Bihar,1,0,69
2020-04-29,Bihar,7,0,37
2020-04-30,Bihar,1,0,20
2020-05-01,Bihar,17,0,23
2020-05-02,Bihar,16,1,45
2020-05-03,Bihar,19,1,11
2020-05-04,Bihar,8,0,35
2020-05-05,Bihar,5,0,12
2020-05-06,Bihar,12,0,7
2020-05-07,Bihar,46,0,6
2020-05-08,Bihar,58,1,8
2020-05-09,Bihar,51,0,21
2020-05-10,Bihar,25,0,20
2020-05-11,Bihar,43,1,105
2020-05-12,Bihar,12,0,51
2020-05-13,Bihar,6,0,84
2020-05-14,Bihar,5,1,109
2020-05-15,Bihar,23,0,54
2020-05-16,Bihar,27,0,24
2020-05-17,Bihar,15,0,161
2020-05-18,Bihar,22,1,83
2020-05-19,Bihar,19,1,129
2020-03-24,Manipur,0,0,1
2020-03-25,Manipur,0,0,0
2020-03-26,Manipur,0,0,0
2020-03-27,Manipur,0,0,0
2020-03-28,Manipur,0,0,0
2020-03-29,Manipur,0,0,0
2020-03-30,Manipur,0,0,0
2020-03-31,Manipur,0,0,0
2020-04-01,Manipur,0,0,0
2020-04-02,Manipur,0,0,0
2020-04-03,Manipur,0,0,1
2020-04-04,Manipur,0,0,0
2020-04-05,Manipur,0,0,0
2020-04-06,Manipur,0,0,0
2020-04-07,Manipur,0,0,0
2020-04-08,Manipur,0,0,0
2020-04-09,Manipur,1,0,0
2020-04-10,Manipur,0,0,0
2020-04-11,Manipur,0,0,0
2020-04-12,Manipur,0,0,0
2020-04-13,Manipur,0,0,0
2020-04-14,Manipur,0,0,0
2020-04-15,Manipur,0,0,0
2020-04-16,Manipur,0,0,0
2020-04-17,Manipur,0,0,0
2020-04-18,Manipur,0,0,0
2020-04-19,Manipur,0,0,0
2020-04-20,Manipur,1,0,0
2020-04-21,Manipur,0,0,0
2020-04-22,Manipur,0,0,0
2020-04-23,Manipur,0,0,0
2020-04-24,Manipur,0,0,0
2020-04-25,Manipur,0,0,0
2020-04-26,Manipur,0,0,0
2020-04-27,Manipur,0,0,0
2020-04-28,Manipur,0,0,0
2020-04-29,Manipur,0,0,0
2020-04-30,Manipur,0,0,0
2020-05-01,Manipur,0,0,0
2020-05-02,Manipur,0,0,0
2020-05-03,Manipur,0,0,0
2020-05-04,Manipur,0,0,0
2020-05-05,Manipur,0,0,0
2020-05-06,Manipur,0,0,0
2020-05-07,Manipur,0,0,0
2020-05-08,Manipur,0,0,0
2020-05-09,Manipur,0,0,0
2020-05-10,Manipur,0,0,0
2020-05-11,Manipur,0,0,0
2020-05-12,Manipur,0,0,0
2020-05-13,Manipur,0,0,0
2020-05-14,Manipur,0,0,0
2020-05-15,Manipur,0,0,1
2020-05-16,Manipur,0,0,0
2020-05-17,Manipur,0,0,4
2020-05-18,Manipur,0,0,0
2020-05-19,Manipur,0,0,0
2020-03-25,Mizoram,0,0,1
2020-03-26,Mizoram,0,0,0
2020-03-27,Mizoram,0,0,0
2020-03-28,Mizoram,0,0,0
2020-03-29,Mizoram,0,0,0
2020-03-30,Mizoram,0,0,0
2020-03-31,Mizoram,0,0,0
2020-04-01,Mizoram,0,0,0
2020-04-02,Mizoram,0,0,0
2020-04-03,Mizoram,0,0,0
2020-04-04,Mizoram,0,0,0
2020-04-05,Mizoram,0,0,0
2020-04-06,Mizoram,0,0,0
2020-04-07,Mizoram,0,0,0
2020-04-08,Mizoram,0,0,0
2020-04-09,Mizoram,0,0,0
2020-04-10,Mizoram,0,0,0
2020-04-11,Mizoram,0,0,0
2020-04-12,Mizoram,0,0,0
2020-04-13,Mizoram,0,0,0
2020-04-14,Mizoram,0,0,0
2020-04-15,Mizoram,0,0,0
2020-04-16,Mizoram,0,0,0
2020-04-17,Mizoram,0,0,0
2020-04-18,Mizoram,0,0,0
2020-04-19,Mizoram,0,0,0
2020-04-20,Mizoram,0,0,0
2020-04-21,Mizoram,0,0,0
2020-04-22,Mizoram,0,0,0
2020-04-23,Mizoram,0,0,0
2020-04-24,Mizoram,0,0,0
2020-04-25,Mizoram,0,0,0
2020-04-26,Mizoram,0,0,0
2020-04-27,Mizoram,0,0,0
2020-04-28,Mizoram,0,0,0
2020-04-29,Mizoram,0,0,0
2020-04-30,Mizoram,0,0,0
2020-05-01,Mizoram,0,0,0
2020-05-02,Mizoram,0,0,0
2020-05-03,Mizoram,0,0,0
2020-05-04,Mizoram,0,0,0
2020-05-05,Mizoram,0,0,0
2020-05-06,Mizoram,0,0,0
2020-05-07,Mizoram,0,0,0
2020-05-08,Mizoram,0,0,0
2020-05-09,Mizoram,0,0,0
2020-05-10,Mizoram,1,0,0
2020-05-11,Mizoram,0,0,0
2020-05-12,Mizoram,0,0,0
2020-05-13,Mizoram,0,0,0
2020-05-14,Mizoram,0,0,0
2020-05-15,Mizoram,0,0,0
2020-05-16,Mizoram,0,0,0
2020-05-17,Mizoram,0,0,0
2020-05-18,Mizoram,0,0,0
2020-05-19,Mizoram,0,0,0
2020-03-26,Andaman and Nicobar Islands,0,0,1
2020-03-27,Andaman and Nicobar Islands,0,0,0
2020-03-28,Andaman and Nicobar Islands,0,0,5
2020-03-29,Andaman and Nicobar Islands,0,0,3
2020-03-30,Andaman and Nicobar Islands,0,0,0
2020-03-31,Andaman and Nicobar Islands,0,0,1
2020-04-01,Andaman and Nicobar Islands,0,0,0
2020-04-02,Andaman and Nicobar Islands,0,0,0
2020-04-03,Andaman and Nicobar Islands,0,0,0
2020-04-04,Andaman and Nicobar Islands,0,0,0
2020-04-05,Andaman and Nicobar Islands,0,0,0
2020-04-06,Andaman and Nicobar Islands,0,0,0
2020-04-07,Andaman and Nicobar Islands,0,0,0
2020-04-08,Andaman and Nicobar Islands,0,0,0
2020-04-09,Andaman and Nicobar Islands,0,0,1
2020-04-10,Andaman and Nicobar Islands,0,0,0
2020-04-11,Andaman and Nicobar Islands,0,0,0
2020-04-12,Andaman and Nicobar Islands,10,0,0
2020-04-13,Andaman and Nicobar Islands,0,0,0
2020-04-14,Andaman and Nicobar Islands,0,0,0
2020-04-15,Andaman and Nicobar Islands,0,0,0
2020-04-16,Andaman and Nicobar Islands,0,0,0
2020-04-17,Andaman and Nicobar Islands,0,0,0
2020-04-18,Andaman and Nicobar Islands,1,0,1
2020-04-19,Andaman and Nicobar Islands,0,0,2
2020-04-20,Andaman and Nicobar Islands,0,0,1
2020-04-21,Andaman and Nicobar Islands,0,0,1
2020-04-22,Andaman and Nicobar Islands,0,0,1
2020-04-23,Andaman and Nicobar Islands,0,0,1
2020-04-24,Andaman and Nicobar Islands,0,0,4
2020-04-25,Andaman and Nicobar Islands,0,0,5
2020-04-26,Andaman and Nicobar Islands,0,0,6
2020-04-27,Andaman and Nicobar Islands,0,0,0
2020-04-28,Andaman and Nicobar Islands,0,0,0
2020-04-29,Andaman and Nicobar Islands,4,0,0
2020-04-30,Andaman and Nicobar Islands,0,0,0
2020-05-01,Andaman and Nicobar Islands,1,0,0
2020-05-02,Andaman and Nicobar Islands,0,0,0
2020-05-03,Andaman and Nicobar Islands,1,0,0
2020-05-04,Andaman and Nicobar Islands,15,0,0
2020-05-05,Andaman and Nicobar Islands,0,0,0
2020-05-06,Andaman and Nicobar Islands,0,0,0
2020-05-07,Andaman and Nicobar Islands,0,0,0
2020-05-08,Andaman and Nicobar Islands,1,0,0
2020-05-09,Andaman and Nicobar Islands,0,0,0
2020-05-10,Andaman and Nicobar Islands,0,0,0
2020-05-11,Andaman and Nicobar Islands,0,0,0
2020-05-12,Andaman and Nicobar Islands,0,0,0
2020-05-13,Andaman and Nicobar Islands,0,0,0
2020-05-14,Andaman and Nicobar Islands,0,0,0
2020-05-15,Andaman and Nicobar Islands,0,0,0
2020-05-16,Andaman and Nicobar Islands,0,0,0
2020-05-17,Andaman and Nicobar Islands,0,0,0
2020-05-18,Andaman and Nicobar Islands,0,0,0
2020-05-19,Andaman and Nicobar Islands,0,0,0
2020-03-26,Goa,0,0,3
2020-03-27,Goa,0,0,0
2020-03-28,Goa,0,0,0
2020-03-29,Goa,0,0,2
2020-03-30,Goa,0,0,0
2020-03-31,Goa,0,0,0
2020-04-01,Goa,0,0,0
2020-04-02,Goa,0,0,0
2020-04-03,Goa,0,0,1
2020-04-04,Goa,0,0,1
2020-04-05,Goa,0,0,0
2020-04-06,Goa,0,0,0
2020-04-07,Goa,0,0,0
2020-04-08,Goa,0,0,0
2020-04-09,Goa,0,0,0
2020-04-10,Goa,1,0,0
2020-04-11,Goa,0,0,0
2020-04-12,Goa,4,0,0
2020-04-13,Goa,0,0,0
2020-04-14,Goa,0,0,0
2020-04-15,Goa,0,0,0
2020-04-16,Goa,0,0,0
2020-04-17,Goa,1,0,0
2020-04-18,Goa,0,0,0
2020-04-19,Goa,0,0,0
2020-04-20,Goa,1,0,0
2020-04-21,Goa,0,0,0
2020-04-22,Goa,0,0,0
2020-04-23,Goa,0,0,0
2020-04-24,Goa,0,0,0
2020-04-25,Goa,0,0,0
2020-04-26,Goa,0,0,0
2020-04-27,Goa,0,0,0
2020-04-28,Goa,0,0,0
2020-04-29,Goa,0,0,0
2020-04-30,Goa,0,0,0
2020-05-01,Goa,0,0,0
2020-05-02,Goa,0,0,0
2020-05-03,Goa,0,0,0
2020-05-04,Goa,0,0,0
2020-05-05,Goa,0,0,0
2020-05-06,Goa,0,0,0
2020-05-07,Goa,0,0,0
2020-05-08,Goa,0,0,0
2020-05-09,Goa,0,0,0
2020-05-10,Goa,0,0,0
2020-05-11,Goa,0,0,0
2020-05-12,Goa,0,0,0
2020-05-13,Goa,0,0,0
2020-05-14,Goa,0,0,0
2020-05-15,Goa,0,0,7
2020-05-16,Goa,0,0,1
2020-05-17,Goa,0,0,2
2020-05-18,Goa,0,0,12
2020-05-19,Goa,0,0,9
2020-03-30,Unassigned,0,0,46
2020-03-31,Unassigned,0,0,0
2020-04-03,Unassigned,0,0,39
2020-04-01,Assam,0,0,1
2020-04-02,Assam,0,0,4
2020-04-03,Assam,0,0,11
2020-04-04,Assam,0,0,8
2020-04-05,Assam,0,0,2
2020-04-06,Assam,0,0,0
2020-04-07,Assam,0,0,0
2020-04-08,Assam,0,0,1
2020-04-09,Assam,0,0,1
2020-04-10,Assam,0,0,1
2020-04-11,Assam,0,1,0
2020-04-12,Assam,0,0,0
2020-04-13,Assam,0,0,2
2020-04-14,Assam,0,0,0
2020-04-15,Assam,0,0,2
2020-04-16,Assam,5,0,0
2020-04-17,Assam,0,0,2
2020-04-18,Assam,4,0,0
2020-04-19,Assam,3,0,0
2020-04-20,Assam,5,0,0
2020-04-21,Assam,2,0,0
2020-04-22,Assam,0,0,0
2020-04-23,Assam,0,0,0
2020-04-24,Assam,0,0,1
2020-04-25,Assam,0,0,0
2020-04-26,Assam,0,0,0
2020-04-27,Assam,8,0,0
2020-04-28,Assam,0,0,2
2020-04-29,Assam,0,0,0
2020-04-30,Assam,2,0,4
2020-05-01,Assam,0,0,0
2020-05-02,Assam,3,0,1
2020-05-03,Assam,0,0,0
2020-05-04,Assam,0,0,0
2020-05-05,Assam,0,0,0
2020-05-06,Assam,0,0,0
2020-05-07,Assam,0,0,2
2020-05-08,Assam,2,0,9
2020-05-09,Assam,0,0,5
2020-05-10,Assam,0,1,4
2020-05-11,Assam,0,0,0
2020-05-12,Assam,0,0,2
2020-05-13,Assam,5,0,0
2020-05-14,Assam,0,0,15
2020-05-15,Assam,0,0,7
2020-05-16,Assam,2,0,3
2020-05-17,Assam,0,0,2
2020-05-18,Assam,0,0,9
2020-05-19,Assam,0,0,6
2020-04-01,Jharkhand,0,0,1
2020-04-02,Jharkhand,0,0,0
2020-04-03,Jharkhand,0,0,1
2020-04-04,Jharkhand,0,0,0
2020-04-05,Jharkhand,0,0,1
2020-04-06,Jharkhand,0,0,1
2020-04-07,Jharkhand,0,0,0
2020-04-08,Jharkhand,0,0,0
2020-04-09,Jharkhand,0,0,9
2020-04-10,Jharkhand,0,1,0
2020-04-11,Jharkhand,0,0,4
2020-04-12,Jharkhand,0,0,0
2020-04-13,Jharkhand,0,1,2
2020-04-14,Jharkhand,0,0,5
2020-04-15,Jharkhand,0,0,3
2020-04-16,Jharkhand,0,0,1
2020-04-17,Jharkhand,0,0,1
2020-04-18,Jharkhand,0,0,4
2020-04-19,Jharkhand,0,0,2
2020-04-20,Jharkhand,0,0,7
2020-04-21,Jharkhand,0,0,4
2020-04-22,Jharkhand,0,1,0
2020-04-23,Jharkhand,8,0,4
2020-04-24,Jharkhand,0,0,6
2020-04-25,Jharkhand,1,0,4
2020-04-26,Jharkhand,4,0,8
2020-04-27,Jharkhand,0,0,15
2020-04-28,Jharkhand,4,0,21
2020-04-29,Jharkhand,2,0,2
2020-04-30,Jharkhand,0,0,2
2020-05-01,Jharkhand,1,0,4
2020-05-02,Jharkhand,0,0,0
2020-05-03,Jharkhand,2,0,4
2020-05-04,Jharkhand,0,0,0
2020-05-05,Jharkhand,5,0,0
2020-05-06,Jharkhand,6,0,10
2020-05-07,Jharkhand,4,0,2
2020-05-08,Jharkhand,4,0,5
2020-05-09,Jharkhand,11,0,0
2020-05-10,Jharkhand,26,0,24
2020-05-11,Jharkhand,0,0,1
2020-05-12,Jharkhand,0,0,3
2020-05-13,Jharkhand,1,0,12
2020-05-14,Jharkhand,0,0,1
2020-05-15,Jharkhand,8,0,24
2020-05-16,Jharkhand,0,0,6
2020-05-17,Jharkhand,26,0,14
2020-05-18,Jharkhand,0,0,6
2020-05-19,Jharkhand,0,0,0
2020-04-03,Arunachal Pradesh,0,0,1
2020-04-04,Arunachal Pradesh,0,0,0
2020-04-05,Arunachal Pradesh,0,0,0
2020-04-06,Arunachal Pradesh,0,0,0
2020-04-07,Arunachal Pradesh,0,0,0
2020-04-08,Arunachal Pradesh,0,0,0
2020-04-09,Arunachal Pradesh,0,0,0
2020-04-10,Arunachal Pradesh,0,0,0
2020-04-11,Arunachal Pradesh,0,0,0
2020-04-12,Arunachal Pradesh,0,0,0
2020-04-13,Arunachal Pradesh,0,0,0
2020-04-14,Arunachal Pradesh,0,0,0
2020-04-15,Arunachal Pradesh,0,0,0
2020-04-16,Arunachal Pradesh,0,0,0
2020-04-17,Arunachal Pradesh,0,0,0
2020-04-18,Arunachal Pradesh,0,0,0
2020-04-19,Arunachal Pradesh,0,0,0
2020-04-20,Arunachal Pradesh,0,0,0
2020-04-21,Arunachal Pradesh,1,0,0
2020-04-22,Arunachal Pradesh,0,0,0
2020-04-23,Arunachal Pradesh,0,0,0
2020-04-24,Arunachal Pradesh,0,0,0
2020-04-25,Arunachal Pradesh,0,0,0
2020-04-26,Arunachal Pradesh,0,0,0
2020-04-27,Arunachal Pradesh,0,0,0
2020-04-28,Arunachal Pradesh,0,0,0
2020-04-29,Arunachal Pradesh,0,0,0
2020-04-30,Arunachal Pradesh,0,0,0
2020-05-01,Arunachal Pradesh,0,0,0
2020-05-02,Arunachal Pradesh,0,0,0
2020-05-03,Arunachal Pradesh,0,0,0
2020-05-04,Arunachal Pradesh,0,0,0
2020-05-05,Arunachal Pradesh,0,0,0
2020-05-06,Arunachal Pradesh,0,0,0
2020-05-07,Arunachal Pradesh,0,0,0
2020-05-08,Arunachal Pradesh,0,0,0
2020-05-09,Arunachal Pradesh,0,0,0
2020-05-10,Arunachal Pradesh,0,0,0
2020-05-11,Arunachal Pradesh,0,0,0
2020-05-12,Arunachal Pradesh,0,0,0
2020-05-13,Arunachal Pradesh,0,0,0
2020-05-14,Arunachal Pradesh,0,0,0
2020-05-15,Arunachal Pradesh,0,0,0
2020-05-16,Arunachal Pradesh,0,0,0
2020-05-17,Arunachal Pradesh,0,0,0
2020-05-18,Arunachal Pradesh,0,0,0
2020-05-19,Arunachal Pradesh,0,0,0
2020-04-07,Tripura,0,0,1
2020-04-08,Tripura,0,0,0
2020-04-09,Tripura,0,0,0
2020-04-10,Tripura,0,0,0
2020-04-11,Tripura,0,0,1
2020-04-12,Tripura,0,0,0
2020-04-13,Tripura,0,0,0
2020-04-14,Tripura,0,0,0
2020-04-15,Tripura,0,0,0
2020-04-16,Tripura,1,0,0
2020-04-17,Tripura,0,0,0
2020-04-18,Tripura,0,0,0
2020-04-19,Tripura,0,0,0
2020-04-20,Tripura,0,0,0
2020-04-21,Tripura,0,0,0
2020-04-22,Tripura,0,0,0
2020-04-23,Tripura,0,0,0
2020-04-24,Tripura,0,0,0
2020-04-25,Tripura,0,0,0
2020-04-26,Tripura,1,0,0
2020-04-27,Tripura,0,0,0
2020-04-28,Tripura,0,0,0
2020-04-29,Tripura,0,0,0
2020-04-30,Tripura,0,0,0
2020-05-01,Tripura,0,0,0
2020-05-02,Tripura,0,0,0
2020-05-03,Tripura,0,0,2
2020-05-04,Tripura,0,0,12
2020-05-05,Tripura,0,0,13
2020-05-06,Tripura,0,0,14
2020-05-07,Tripura,0,0,0
2020-05-08,Tripura,0,0,22
2020-05-09,Tripura,0,0,53
2020-05-10,Tripura,0,0,16
2020-05-11,Tripura,0,0,16
2020-05-12,Tripura,0,0,2
2020-05-13,Tripura,0,0,2
2020-05-14,Tripura,14,0,1
2020-05-15,Tripura,13,0,1
2020-05-16,Tripura,13,0,0
2020-05-17,Tripura,22,0,11
2020-05-18,Tripura,21,0,0
2020-05-19,Tripura,0,0,0
2020-04-13,Nagaland,0,0,1
2020-04-14,Nagaland,0,0,0
2020-04-15,Nagaland,0,0,0
2020-04-16,Nagaland,0,0,0
2020-04-17,Nagaland,0,0,0
2020-04-18,Nagaland,0,0,0
2020-04-19,Nagaland,0,0,0
2020-04-20,Nagaland,0,0,0
2020-04-21,Nagaland,0,0,0
2020-04-14,Meghalaya,0,0,1
2020-04-15,Meghalaya,0,1,6
2020-04-16,Meghalaya,0,0,0
2020-04-17,Meghalaya,0,0,2
2020-04-18,Meghalaya,0,0,2
2020-04-19,Meghalaya,0,0,0
2020-04-20,Meghalaya,0,0,0
2020-04-21,Meghalaya,0,0,0
2020-04-22,Meghalaya,0,0,1
2020-04-23,Meghalaya,0,0,0
2020-04-24,Meghalaya,0,0,0
2020-04-25,Meghalaya,0,0,0
2020-04-26,Meghalaya,0,0,0
2020-04-27,Meghalaya,0,0,0
2020-04-28,Meghalaya,0,0,0
2020-04-29,Meghalaya,0,0,0
2020-04-30,Meghalaya,0,0,0
2020-05-01,Meghalaya,0,0,0
2020-05-02,Meghalaya,0,0,0
2020-05-03,Meghalaya,0,0,0
2020-05-04,Meghalaya,0,0,0
2020-05-05,Meghalaya,10,0,0
2020-05-06,Meghalaya,0,0,0
2020-05-07,Meghalaya,0,0,0
2020-05-08,Meghalaya,0,0,0
2020-05-09,Meghalaya,0,0,0
2020-05-10,Meghalaya,0,0,1
2020-05-11,Meghalaya,0,0,0
2020-05-12,Meghalaya,0,0,0
2020-05-13,Meghalaya,0,0,0
2020-05-14,Meghalaya,0,0,0
2020-05-15,Meghalaya,1,0,0
2020-05-16,Meghalaya,0,0,0
2020-05-17,Meghalaya,0,0,0
2020-05-18,Meghalaya,0,0,0
2020-05-19,Meghalaya,0,0,0
2020-05-06,Dadar Nagar Haveli,0,0,1
2020-05-07,Dadar Nagar Haveli,0,0,0
2020-05-08,Dadar Nagar Haveli,0,0,0
2020-05-09,Dadar Nagar Haveli,0,0,0
2020-05-10,Dadar Nagar Haveli,0,0,0
2020-05-11,Dadar Nagar Haveli,0,0,0
2020-05-12,Dadar Nagar Haveli,0,0,0
